Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.0425467620081729,0.0487863768446475,0.00534670793228326,0.250583686357909,0.337190397958094,1.11263893380279,0.202907135096108,5,1,1,1,1,1,1,1,1,1
0.2,0.0413271758290311,0.0474335464761781,0.00519998080956365,0.24427861961985,0.32786019972906,1.08484743523545,0.197174196758237,10.0266262022967,6.13298348348573,0.966731255376445,0.803718973459058,0.962291163006218,0.975521056638225,0.974922655567353,0.967105231809362,1.16377714587173,0.984786993974609
0.4,0.0401736523248628,0.046199293536255,0.00507228351557984,0.239081814855664,0.318853569291549,1.0579833747707,0.191640181268779,14.7715149774654,12.3333920224205,0.943440612619589,0.664997940852768,0.928167757996328,0.972425884399307,0.966751300278908,0.944438021868631,1.3265538470707,0.968126674095328
0.6,0.0390756516214773,0.0450550911421676,0.00496103855534713,0.234782846998027,0.310127386116403,1.03189237938696,0.186278773378151,19.1441833346086,19.0674602110528,0.929032198520242,0.589289678393848,0.897035982801216,0.988394120260997,0.97385039139789,0.930803692369662,1.47756346444302,0.950023824506696
0.8,0.0380255678800759,0.0439806181740183,0.00486364565862126,0.231211732246746,0.301659638458348,1.00651446692545,0.181076875209469,23.2376852279046,26.084403760862,0.922180359677336,0.559684025271851,0.868416881094506,1.02127059941174,0.994783086792709,0.925052551104404,1.62982388133568,0.931340335173086
1,0.0370177844054628,0.0429618985643961,0.00477793193141146,0.228242518450875,0.293437278043507,0.981819236325338,0.176026684326679,27.1051773235636,33.2365957615638,0.921528332377926,0.561178242032638,0.841918920046127,1.06888866973082,1.02810093794375,0.926123269064599,1.79309534862063,0.912693045452625
1.2,0.0360442319550116,0.0419859398241054,0.00470152086525233,0.225796678932574,0.285416017417678,0.957667189859997,0.17110157913036,24.4779255861303,40.2211857836549,0.925833796501315,0.585871708143031,0.817143713501736,1.12961631265079,1.0727313254222,0.933187460992653,1.97078163525199,0.894381587633883
1.4,0.0351031695622636,0.0410486021972983,0.00463289544576293,0.223853784234846,0.277597992796118,0.934072087319173,0.166302728544638,21.8916292143254,46.7582732429848,0.934156864246666,0.629137798499767,0.79388542268755,1.2021161349355,1.12785058843762,0.945677125713303,2.1636279722876,0.876724426147236
1.6,0.034197022563354,0.0401504546753968,0.0045714585786911,0.222393788732973,0.270019838052101,0.911163873357925,0.161651889495279,19.5291442025409,52.8134063407283,0.945724876709118,0.685897820203153,0.772064464926497,1.28472119733371,1.19239860656324,0.963006782470519,2.37231601270768,0.860016814050861
1.8,0.0333255037660586,0.0392898819336097,0.00451648903530295,0.221396640625501,0.262691914655603,0.888983196264286,0.157155001338367,17.3456795398628,58.3532847789452,0.95986476645341,0.753264574640597,0.751565862436995,1.37595365357128,1.2654459450995,0.984657222524657,2.59637478115121,0.844400269529738
