Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.170187048032691,0.19514550737859,0.021386831729133,1.00233474543164,1.34876159183237,4.45055573521114,0.811628540384433,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.2,0.170281729620296,0.195534212798766,0.0214240543865466,1.00477026992946,1.34772000539792,4.4411601779392,0.811257306522475,2.75646050539211,5.5951984010762,0.628764521110496,0.444898092495163,0.550983901485397,0.657497263809276,0.64527000969659,0.625709022163926,0.873466106224586,0.533172502485642
0.4,0.170531527111792,0.196448086918605,0.0215131810818547,1.011355541937,1.34668258489557,4.43184616548177,0.810889962661678,2.55154056853297,10.0435235264147,0.761007593300867,0.511356918385915,0.593509145229619,0.849297370502254,0.812418577158392,0.751327782701455,1.17756637458141,0.571737296979434
0.6,0.170900149499409,0.19773832158798,0.0216414329223191,1.0209905616376,1.34565171844162,4.42262835450031,0.810528170929555,2.28850174088902,13.8290655896833,0.889960679691204,0.617699021644587,0.629191450597059,1.05341865042161,0.986268903996447,0.871378915962535,1.45308984391592,0.618241387549792
0.8,0.17136441563261,0.199320522991702,0.0218011558382231,1.03302332959334,1.34462941317978,4.41351376706442,0.81017271756628,2.09158830451891,17.2216706989769,1.01274650354623,0.731208682786009,0.659452243594935,1.25947676610666,1.16001875695875,0.984181875885032,1.71609671513623,0.673780574093634
1,0.171910479936324,0.201144341007825,0.0219887077337687,1.04716602992162,1.34361758308223,4.40450256135919,0.809823637258824,1.98755217284129,20.4926803635696,1.12877286201129,0.845734933210611,0.685482029211048,1.46445844632286,1.33226348103289,1.09036202200809,1.97354527033858,0.738238859376537
1.2,0.172530399174704,0.203178117823249,0.0222029346992703,1.06336071038075,1.34261838102453,4.39559604056967,0.809480910916612,1.95404006594536,23.8384411472038,1.23856559176937,0.962886393776114,0.708226132381121,1.66912287600378,1.50437391879327,1.19158320810987,2.23249428949065,0.81141501299528
1.4,0.173220656014243,0.205406646118921,0.022443835751132,1.08163466841767,1.34163434281864,4.38679610836754,0.80914467866722,1.91755108233142,27.3052577522262,1.34325472093854,1.08582330154102,0.728426952767912,1.87526768813358,1.67841465485311,1.28964661069808,2.49880213435656,0.893352976036249
1.6,0.173979871365565,0.207825837496805,0.0227114305549067,1.10199010830003,1.34066840483825,4.3781037872478,0.808815239704124,1.8479128955467,30.8262221269539,1.44404178293933,1.21642896161548,0.746643952150343,2.08404924536569,1.85586698971437,1.38594350687524,2.77618141548405,0.984332517970828
1.8,0.174806825621978,0.210435078810663,0.0230054439116447,1.12439125038793,1.33972390056868,4.36951935822465,0.808492952481899,1.74307318414226,34.3187627601191,1.541840118016,1.35506542686087,0.763268460615632,2.29586334942206,2.03757416918693,1.48143392601112,3.06695901351534,1.08470973623907
2,0.175700143472044,0.213235214286259,0.0233253907668012,1.14877695894412,1.33880453405892,4.36104239733959,0.80817817277117,1.60962333858361,37.7130483259579,1.63729154052694,1.50147373044409,0.77857133251471,2.51065712533711,2.22399561593307,1.57678752485826,3.37246805316738,1.19482124095035
2.2,0.176658364946629,0.216228122647716,0.0236706911734337,1.17507197237733,1.33791436750692,4.35267193898941,0.807871233324155,1.45628953512636,40.9548004878642,1.73084661260913,1.65528101648585,0.792744103717527,2.72816746377576,2.41539854309482,1.67249554504982,3.69338886782973,1.3149543045785
2.4,0.177679995758236,0.219416409211452,0.0240407435611324,1.20319440040525,1.33705782655311,4.34440671359701,0.807572440513545,1.29172254887128,44.0027940442299,1.8228233070908,1.81614916377657,0.805926244337374,2.94804827771788,2.61196190480526,1.76893694955394,4.03001106390668,1.44534331518528
2.6,0.17876348831212,0.222802964515971,0.024434961476995,1.23306110766805,1.33623971847778,4.3362453835031,0.807282074769811,1.12371606305512,46.826291761655,1.91344103764052,1.98377712900965,0.818221989008069,3.16992909571429,2.81382545761728,1.86641466628528,4.38239509694687,1.5861719795143
2.8,0.17990718111998,0.226390425490942,0.0248527886506139,1.26459240348395,1.33546526043941,4.32818675010902,0.807000390810408,0.958905126812461,49.4033352185539,2.00284024550628,2.15787161634909,0.829710781460543,3.39344038164852,3.02111140214867,1.96517603619756,4.7504581167767,1.73757520390318
3,0.181109230898406,0.23018063014011,0.0252937033412651,1.29771660445834,1.33474011687518,4.32022992626445,0.80672761749754,0.802638071782128,51.7197233463568,2.09109576931805,2.33812647764494,0.840454094508536,3.61822435764816,3.2339335785916,2.06542549568914,5.13401452053348,1.89964043862033
3.2,0.182367563740024,0.234174162664684,0.0257572182998642,1.33237432212033,1.33407044509498,4.3123744686649,0.806463958094676,0.658931589778996,53.7683289660151,2.17822840236143,2.52421853910187,0.850500213481358,3.84393924023643,3.45240077628656,2.16733328061052,5.53279271375222,2.07240959709877
