Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.0425467620081729,0.0487863768446475,0.00534670793228326,0.250583686357909,0.337190397958094,1.11263893380279,0.202907135096108,5,1,1,1,1,1,1,1,1,1
0.2,0.0429567014192807,0.0493035998035636,0.00540525904788386,0.253628608008638,0.340285338926896,1.12305452307163,0.204774365086748,4.07769386709172,5.16893659716383,1.00460191146446,0.850539119081297,1.00025236377075,1.01290813128263,1.01252147583279,1.00498433744942,1.18831068484919,1.0245206422152
0.4,0.043393184362331,0.0499036273864348,0.0054751561146192,0.257584602360755,0.343391116176415,1.13350665311638,0.20664782724285,3.29359954324757,8.91586077643453,1.01635073821327,0.755135176631777,1.00205262167702,1.04262592315069,1.03813296618063,1.01744835169211,1.36466942129475,1.04884446451982
0.6,0.0438546524647001,0.0505757908692011,0.00555467760188054,0.262339544571825,0.34651489410503,1.1440143283091,0.208531284893162,2.61788915393816,12.2602028052694,1.03425967439002,0.711804504929573,1.00512797995526,1.08640105843711,1.07480289612871,1.03619670043163,1.52442469915096,1.0726051392545
0.8,0.0443395785498611,0.0513142564185907,0.0056425118864343,0.267802037285235,0.349655811322269,1.15458287619189,0.210424325589653,2.03985517179144,15.2032830040963,1.05763853783879,0.709047605638447,1.00927786385762,1.14230809457979,1.12112111875906,1.06030877518021,1.67512314932739,1.09644596560399
1,0.0448466604547614,0.0521163711123073,0.00573762962345121,0.273886591686516,0.352809589774912,1.16520506373393,0.212324492368808,1.55535870619706,17.7505724696351,1.08599657900727,0.737243079999775,1.01435454975516,1.20869288411465,1.17587643175464,1.08901509687161,1.82312623561451,1.1209804956014
1.2,0.0453747297814465,0.0529814365891682,0.00583921362194794,0.280506816535171,0.355970454417663,1.17586717678814,0.214228354060645,1.16085577308069,19.9195777881102,1.11896216820507,0.788739813555252,1.02024478640037,1.2840040813723,1.23793675311599,1.12163398710114,1.97298039311933,1.14670658838054
1.4,0.0459225340099434,0.0539095803814783,0.00594661070708957,0.287576098533127,0.359131662901353,1.18655028033419,0.216131843055528,0.848804031551662,21.739518015056,1.15620756737887,0.857394519080216,1.02685314195444,1.36676512638903,1.30623394811357,1.1575509432804,2.12775031106722,1.17399809298615
1.6,0.0464886251296744,0.0549007581601172,0.00605930712710484,0.295014885018458,0.362286728496901,1.19723437197927,0.218031001916608,0.609629960683627,23.2479025147291,1.19738756147925,0.938263339290966,1.03409132168666,1.45563828412227,1.37981824490963,1.19623139925756,2.28947766279847,1.20311492654542
1.8,0.0470711792380847,0.0559535449264738,0.00617690945252661,0.302761100322999,0.365429780883104,1.20790087670737,0.219922163449826,0.432649339193385,24.4905836543798,1.24209826975992,1.02745167165286,1.0418694519307,1.54954485636168,1.45795575584068,1.23725218278384,2.45968448536688,1.23421660344853
2,0.0476679955750594,0.0570644201713527,0.00629913166666584,0.310778419262059,0.368555533327124,1.21853281888079,0.221801933395791,0.306223915946876,25.5192833961218,1.28987893547063,1.12208983356863,1.0500942641348,1.64775882334082,1.54020292436314,1.28032644683252,2.6397162796954,1.26738597975227
2.2,0.0482767283337719,0.0582280391488064,0.00642578661239918,0.319057452086681,0.371659257561429,1.22911481357566,0.223667183366868,0.218555437925899,26.3867707647133,1.34025880792062,1.22028792878532,1.05867467820155,1.749916324838,1.62641208019962,1.32530410883566,2.83089226674014,1.30265975432112
2.4,0.0488952069881138,0.0594383508172401,0.0065567755299461,0.327609490299746,0.374736760982769,1.23963290356851,0.225515047497714,0.158825739953795,27.1409217548478,1.39281751151083,1.32099617182258,1.06752985983943,1.85593686961131,1.71666582031019,1.37214555156725,3.03448902067629,1.34005577483964
2.6,0.049521662907667,0.0606898517548385,0.00669207277139331,0.336457257384141,0.377784362171775,1.25007434140353,0.227342915661771,0.118148440678682,27.8200426869646,1.4472235388467,1.42379633096941,1.07659435054484,1.96590755160144,1.81118299068798,1.42088362850933,3.25165702133276,1.37959057605501
2.8,0.0501547915672811,0.0619783413491146,0.00683170705026287,0.345627289883681,0.380798867518389,1.26042741799766,0.229148422208267,0.0899384457963671,28.4511718463644,1.50323969834581,1.52868783781557,1.0858185013021,2.07998386180381,1.91024003664573,1.47159018453147,3.48336375361415,1.42128772572887
3,0.0507936954549051,0.0633010652154043,0.00697574280398841,0.355145589946511,0.383777552540663,1.27068136993397,0.230929432369848,0.0697188518653933,29.0511396815854,1.56070657017503,1.63591181009758,1.09516576736163,2.19832767981993,2.01412353987197,1.52435372080543,3.73039245163806,1.46518064902845
3.2,0.0514377822575839,0.0646564894225127,0.00712426458009421,0.365035851384275,0.386718148499199,1.28082634123706,0.23268402812747,0.054641991629546,29.6289931021722,1.61951924800664,1.74582478226221,1.10460907758525,2.32107656705589,2.12310800262562,1.57926690285794,3.99337682160864,1.5113127111425
3.4,0.0520866666457408,0.0660439679813728,0.00727736551503728,0.375319051833154,0.389618832848806,1.29085336512222,0.234410494244433,0.0429808154848132,30.1885310645744,1.67960650761016,1.8588165965831,1.1141276057347,2.44833166090654,2.23744789580852,1.63642032802357,4.27284408779787,1.55973585858326
3.6,0.0527400931621239,0.0674634447687398,0.00743513958360852,0.386013608217713,0.392478221977341,1.30075434517526,0.236107304693472,0.033716893700394,30.7303434604192,1.74091527214915,1.97526234451584,1.12370435521039,2.58015492169155,2.35737637053212,1.69589978146429,4.56925079171264,1.61050841821184
