Time,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
790.550000000077,0.10192501673641,0.509828998251673,0.854030272855836,5.88893469762038,1.24691771736651,0.500020861025328,2.6423216690392,0.50465897874677,5.07239139817071,0.499999999999999
790.750000000077,0.101747687312793,0.508752574190759,0.854816262465895,5.89396009291972,1.24540432252638,0.499969721654943,2.65266435377466,0.504670919077518,5.13037119950619,0.499999999999999
790.950000000077,0.101578561937551,0.507760462005359,0.855512086147124,5.88413836904154,1.24118240339119,0.499916990151392,2.66111133570798,0.504671292813571,5.17115343899733,0.499999999999999
791.150000000077,0.101420061648556,0.50686105049803,0.856113839984326,5.86310905971233,1.23494021605304,0.499862339744119,2.66756468755355,0.504661959961609,5.19518548822448,0.499999999999999
791.350000000077,0.101273274912474,0.506046758263315,0.856620382842904,5.83356201867773,1.22727725562362,0.499809559889637,2.67229627452169,0.504644790115824,5.20645008861622,0.499999999999999
791.550000000077,0.101138424801891,0.505308306468884,0.857031603709451,5.7975059651011,1.21863628055067,0.499759215143126,2.67549424013804,0.504621354820369,5.20718602893624,0.499999999999999
791.750000000077,0.101015204426192,0.504639469268145,0.857348586878006,5.7564993116324,1.20934771716543,0.499711596518108,2.6773246960218,0.504592984135855,5.1991303345395,0.499999999999999
791.950000000077,0.100903009497699,0.504034095528943,0.857573380942253,5.71173500618135,1.19965724832626,0.49966676866066,2.67794272901748,0.504560802749534,5.18370693729431,0.499999999999999
792.150000000077,0.100801089693002,0.503486151519466,0.857708750852851,5.66413304775881,1.18974563175034,0.499624730009235,2.67748622493784,0.504525755247755,5.16204861808204,0.499999999999999
792.350000000077,0.100708642335343,0.502990017742803,0.857757990203103,5.61440436470808,1.17974427116517,0.499585450548819,2.67607578362621,0.504488630289936,5.13505468922193,0.499999999999999
792.550000000077,0.100624867446394,0.502541111984282,0.857724793773497,5.56310505168505,1.1697480324302,0.499548857689785,2.67381981158254,0.504450084614441,5.10348704166608,0.499999999999999
792.750000000078,0.100548997880189,0.502134943844883,0.857613138877926,5.5106635581936,1.15982458686079,0.499514893585869,2.67081890884202,0.504410662799067,5.06803331219856,0.499999999999999
792.950000000078,0.100480314340696,0.501767386618566,0.857427172913978,5.45741385548256,1.15002098091314,0.499483474008233,2.6671635556824,0.504370812584633,5.0292853898952,0.499999999999999
793.150000000078,0.100418151497206,0.50143485276037,0.857171114621744,5.40362115223815,1.14036839788213,0.499454437788532,2.6629309487596,0.504330897496885,4.98770920238809,0.499999999999999
793.350000000078,0.100361899030477,0.501134015044385,0.856849208228409,5.34949303010306,1.13088695875799,0.499427666202839,2.65819166679689,0.504291211533295,4.94373231484735,0.499999999999999
