Time,Bacteroides_theta,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.397067437289604,4.03328989264735,3.2261618707447,1.79593304109358,0.956437013619523,0,0,0,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0
0.1,0.397016341290385,4.02918723620181,3.22471577339978,1.79562074916324,0.956544519271528,0,0,0,2.36030882657288,1.12435459798478,0.72947946616673,0.726792389548841,0.516615895455938,0.570684134543877,0.56374615522734,0.536947812736899,0,0
0.2,0.396969213733847,4.02553913346992,3.22429924022956,1.79576480970978,0.956905814931745,0,0,0,2.22680222537747,1.52124216844026,1.07129770583563,1.04894781428193,0.548178570633681,0.667265180182072,0.650438737474469,0.584365467747601,0,0
0.3,0.396924613500867,4.02217139663902,3.22450041357969,1.7961914824589,0.957424217546309,0,0,0,2.09937892073134,1.76498597552055,1.47361025114969,1.40535926690732,0.586801946910368,0.777064463009599,0.748770599886362,0.636997144153977,0,0
0.4,0.396881582194774,4.01896997188075,3.22505511891499,1.7967864792925,0.958036055517038,0,0,0,1.97791545266705,1.90451813145349,1.90325075764506,1.76051655452146,0.627635547712207,0.892091308177961,0.851595396963217,0.691536656036398,0,0
0.5,0.396839469111333,4.01585881339402,3.22578965370153,1.79747308093929,0.958698549964589,0,0,0,1.86226972735629,1.97278779704885,2.33883044965002,2.09447256280941,0.667728495106323,1.00725668809465,0.954356734803171,0.745877410950979,0,0
0.6,0.396797826778238,4.01278673788998,3.22658821035235,1.79819918496509,0.959382628293252,0,0,0,1.75228439893633,1.99232569320295,2.76661255482668,2.39688151651984,0.705344104804318,1.11933267868403,1.054166026651,0.798679805476849,0,0
0.7,0.39675634540375,4.00971922284438,3.2273731917569,1.79892923998453,0.960068441956378,0,0,0,1.64778999508267,1.97870192315061,3.1779304308144,2.66332471774556,0.739529537885499,1.22631344171443,1.149232824396,0.849107436026673,0,0
0.8,0.396714810178717,4.00663310090258,3.22809277696935,1.79963902870717,0.960742463835902,0,0,0,1.54860775114534,1.94275383413806,3.56751744086311,2.89299353367102,0.769838153335521,1.32700739932897,1.23849961833198,0.896659542582048,0,0
0.9,0.396673072683611,4.00351303494944,3.22871280157203,1.80031219711176,0.961395555343212,0,0,0,1.45455214473296,1.89205995430651,3.93240059892205,3.08721004515611,0.796147172862659,1.42076960309087,1.32140136904627,0.941061351420067,0,0
1,0.396631031343837,4.00034912969288,3.22921132275243,1.80093789647649,0.96202165233666,0,0,0,1.36543313711666,1.83193422110594,4.27115518372662,3.24847917985571,0.818536686108102,1.50732256726927,1.39770411980727,0.982190739806257,0,0
1.1,0.396588617864623,3.99713528967712,3.22957491390254,1.80150915635401,0.962616857887861,0,0,0,1.28105813563378,1.76610620633339,4.5833966176738,3.37988434623831,0.837209010593203,1.58663463822305,1.46739523307393,1.02002842874445,0,0
1.2,0.396545787707951,3.99386807826743,3.2297961035788,1.80202174879618,0.963178808679418,0,0,0,1.20123369533769,1.69719138200716,4.86943137384344,3.48470753263388,0.85243500866445,1.65883664420682,1.53060807349147,1.05462379082569,0,0
1.3,0.396502513348876,3.9905459183897,3.22987158721635,1.80247338851064,0.963706228617074,0,0,0,1.12576698002292,1.62701875479668,5.13001601437609,3.56619678085021,0.864518591877309,1.72416444683688,1.58757005097198,1.08607121150266,0,0
1.4,0.396458779467612,3.98716852927976,3.22980096876538,1.8028631657549,0.964198612192431,0,0,0,1.05446700333018,1.55686046405503,5.36619052539927,3.62743032455089,0.873773565724699,1.78291923596745,1.63856669432194,1.11449367952163,0,0
1.5,0.396414579502953,3.98373652772895,3.22958586999112,1.80319114207168,0.964655998651261,0,0,0,0.987145670415963,1.48759340873958,5.57916308589244,3.6712437042186,0.880508864146014,1.83544008826963,1.68391681997951,1.14003137859292,0,0
1.6,0.396369913170155,3.98025114479667,3.22922929714801,1.8034580608267,0.965078810190584,0,0,0,0.923618639969282,1.41981344338101,5.77023063282613,3.70019736433987,0.885019480169449,1.88208505603636,1.72395542646366,1.16283376405879,0,0
1.7,0.396324784666095,3.97671402402745,3.22873518908437,1.80366513916826,0.965467735573926,0,0,0,0.863706025369858,1.35391631464828,5.94072443003408,3.71656969974324,0.887581245315665,1.92321821535663,1.75902199062354,1.18305408072223,0,0
