Time,Bacteroides_theta,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.238240462373763,2.41997393558841,1.93569712244682,1.07755982465615,0.573862208171714,0,0,0,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0
0.1,0.238234085575194,2.41950362153893,1.93620225001412,1.07783920049077,0.574063835927982,0,0,0,2.37039188137633,1.20386809304323,0.652672092883783,0.647166784143581,0.507168206519829,0.552153724034952,0.547291235163507,0.529471995066512,0,0
0.2,0.238230581606011,2.41936296980248,1.93746125194598,1.0784507772857,0.574445357712133,0,0,0,2.24978684650013,1.73201909411047,0.890923041780366,0.871564499674066,0.527793474485047,0.62476060272484,0.612842954233641,0.56771113909972,0,0
0.3,0.238229234942741,2.41946250199524,1.93925921017496,1.07930718858695,0.574959627070848,0,0,0,2.13716496514031,2.12581111849446,1.18734832367599,1.13879666982979,0.557131294870986,0.710999908783823,0.690584974061429,0.611843906541398,0,0
0.4,0.238229512035386,2.41973635676394,1.94144196538444,1.08034396970287,0.575571735800042,0,0,0,2.03161668396604,2.41592516510983,1.52224543420923,1.42615104307033,0.5918263510854,0.806024995627602,0.776185994325932,0.659822759427818,0,0
0.5,0.238231007609052,2.42013520635146,1.94389632881931,1.08151263469126,0.576255354859156,0,0,0,1.9323339323828,2.62551244327953,1.88130806485986,1.71879792841835,0.62949895494235,0.906345107424219,0.866516668452825,0.710163969825969,0,0
0.6,0.238233409390014,2.42062161896475,1.94653771531258,1.08277617508599,0.576990344436907,0,0,0,1.83860179329656,2.77226212132079,2.25409654231212,2.00728123466967,0.668466185938964,1.00942680313657,0.959300763359356,0.761780568944816,0,0
0.7,0.238236474025575,2.42116690636078,1.94930206115069,1.08410601719636,0.577761130971103,0,0,0,1.74979067537462,2.86981423419351,2.63298744889503,2.28582020851524,0.707548231890482,1.11342646028554,1.05287948801507,0.813871305990831,0,0
0.8,0.238240010115603,2.42174891419712,1.95214034445471,1.08547989806649,0.578555569002483,0,0,0,1.66534895307125,2.9287565269586,3.01243221166526,2.55113940121113,0.745930859826965,1.2170049191417,1.14604724868378,0.865844274992468,0,0
0.9,0.238243865938582,2.422350433793,1.95501475545483,1.08688034267102,0.579364121604409,0,0,0,1.58479605354523,2.95734636998994,3.38842230216613,2.80165315881031,0.783066102558726,1.31919573377014,1.2379343188761,0.917262918249043,0,0
1,0.238247920381239,2.42295803696969,1.95789595198524,1.08829354795779,0.580179257299787,0,0,0,1.50771597415404,2.96204481133279,3.75809689787172,3.03689354818438,0.81859966599838,1.41930962591484,1.32792137491119,0.967806995911766,0,0
1.1,0.238252076118694,2.42356120710957,1.96076105199779,1.08970855035969,0.580994998473346,0,0,0,1.43375121479027,2.94791851139004,4.11945133566057,3.25710836286376,0.852317424564174,1.51686410485074,1.41557629610701,1.01724387378081,0,0
1.2,0.238256254416126,2.4241516826709,1.96359214076934,1.09111659592378,0.58180657854314,0,0,0,1.36259710818895,2.91894644443046,4.47111842597369,3.46297948165981,0.884105786768823,1.61153101169089,1.50060689535212,1.06540711123711,0,0
1.3,0.238260391124706,2.42472295625426,1.96637514635108,1.09251065851435,0.58261017895175,0,0,0,1.29399652967448,2.87825649788922,4.81220338021206,3.65542714298624,0.913922274595859,1.70309709201826,1.58282527568195,1.11218032831933,0,0
1.4,0.238264433573809,2.42526988955801,1.96909898402445,1.09388506830561,0.583402725847914,0,0,0,1.22773496625406,2.82830954675186,5.14215876177201,3.83547587249093,0.941773700450766,1.79143419746954,1.66212081061383,1.15748496102096,0,0
1.5,0.238268338146655,2.42578841593226,1.97175490077247,1.09523522374707,0.58418173211132,0,0,0,1.16363592381276,2.77104358714883,5.46068966028845,4.00416473626061,0.96770003686287,1.87647670034657,1.73843960573312,1.20127092388012,0,0
1.6,0.238272068383986,2.4262753099325,1.97433597067181,1.09655736754504,0.584945174266609,0,0,0,1.10155665055842,2.70798712575372,5.76768189096999,4.16248941547984,0.99176257208347,1.95820436896081,1.81176888181829,1.2435094730156,0,0
1.7,0.238275593500117,2.42672800859918,1.97683670552895,1.09784841226149,0.585691396518239,0,0,0,1.04138415484357,2.64034866732434,6.06314784956732,4.31136701180362,1.01403530048876,2.03662941030694,1.88212512449345,1.28418775059652,0,0
1.8,0.238278887223727,2.4271444729575,1.97925275434722,1.09910580468655,0.58641903603303,0,0,0,0.983031496041587,2.56908746979539,6.34718596542812,4.45161694286735,1.0345987553998,2.1117867111302,1.94954513266597,1.32330462344468,0,0
1.9,0.238281926896051,2.42752308095125,1.98158067174686,1.10032742069195,0.587126964963168,0,0,0,0.926434328232299,2.49496952317642,6.61995065381397,4.58395306658318,1.05353568291437,2.1837265425366,2.01407930599348,1.36086752278056,0,0
2,0.238284692773971,2.4278625450235,1.98381774016573,1.10151148413969,0.587814245706108,0,0,0,0.871547677994074,2.4186118125952,6.8816303806522,4.70898347659123,1.07092809811792,2.25250916521887,2.07578666487474,1.39689006094016,0,0
2.1,0.238287167496653,2.42816184905006,1.98596183411929,1.10265650481028,0.588480096648179,0,0,0,0.818342939531869,2.3405172535257,7.13243198896496,4.82721537283727,1.08685537286613,2.31820090061874,2.13473121111088,1.43139025194182,0,0
2.2,0.238289335682814,2.42842020046282,1.98801131737059,1.10376123136615,0.589123866208159,0,0,0,0.766805072609759,2.26110217578504,7.37256984441924,4.93906312349981,1.10139308641147,2.38087133028916,2.19097932427403,1.4643892011998,0,0
2.3,0.238291183632196,2.42863699426713,1.9899649658077,1.10482461617207,0.589745013434954,0,0,0,0.716929991213848,2.18071783935175,7.60225867106902,5.04485816301906,1.11461243299311,2.44059135980731,2.24459795537584,1.4959101589357,0,0
