Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.0425467620081729,0.0487863768446475,0.00534670793228326,0.250583686357909,0.337190397958094,1.11263893380279,0.202907135096108,5,1,1,1,1,1,1,1,1,1
0.2,0.043056389073914,0.0494184536048493,0.00541768296573643,0.254263861498518,0.341154423443164,1.12646195980983,0.205276307053284,4.17092486382611,5.23715486667524,1.00704588505327,0.85129492149302,1.00254791911146,1.01558939069226,1.01513389793289,1.00740967746554,1.19460449680599,1.02686764073041
0.4,0.0435387001822522,0.0500723011901801,0.00549366887910527,0.258571296356116,0.344709783124506,1.13900173934822,0.207396313907574,3.62515769955047,9.25019486067133,1.02066374701083,0.754609319903473,1.0054414813147,1.04847605979715,1.04348067512219,1.0216725724545,1.38312799294918,1.05221005378624
0.6,0.0439952511749313,0.0507392896863566,0.00557391622539485,0.263438988997652,0.347888294951089,1.15035248700058,0.209285949144497,3.29492930418867,13.1521833662758,1.04026746605834,0.709754871465224,1.00856689021113,1.09698732393078,1.08389847177642,1.04207635748992,1.5610594935148,1.07558779203585
0.8,0.0444264861667856,0.0514121617129049,0.0056580408216237,0.26882438503828,0.350710639793177,1.16058536331477,0.210957935166444,3.13646675072091,17.0343965369201,1.0652273087849,0.705412692690633,1.01181247497304,1.15992336668256,1.13562303663732,1.06802041987697,1.73745751289498,1.09760133281274
1,0.0448323430960192,0.0520843123239392,0.00574591259530623,0.27470478774107,0.353192935362241,1.16975587520352,0.212422224621161,3.1166695070318,20.9808198848517,1.09489663217031,0.731901068093753,1.0150783109631,1.23633832661955,1.19809723186496,1.0990273035572,1.92057369066501,1.11882252005319
1.2,0.0452116100858669,0.0527491539113738,0.0058374189744592,0.281069417808846,0.355340141832959,1.17788201971127,0.213681915746849,3.11514244276884,25.0443542158284,1.12866789259692,0.782338161444011,1.01826025694118,1.32555073420874,1.27097428984829,1.13474185099085,2.11663509402028,1.13968600659718
1.4,0.0455647343071517,0.0534049723598103,0.00593253407729853,0.287931688240277,0.357161639779523,1.18499217292172,0.214742782146276,3.02871609277379,29.1733705637599,1.16618253293339,0.853524223855436,1.02131389224274,1.42724452006626,1.3541985897985,1.17500896915367,2.32922359399594,1.16059817819315
1.6,0.0458940927067981,0.054053347353425,0.00603135709893816,0.295316718737136,0.358680067036916,1.19115574036423,0.215618571421933,2.87813450184885,33.2978495200298,1.20718163622406,0.943475110577088,1.02424829633668,1.54115593384074,1.44778989301276,1.21975888218462,2.56092136368575,1.18197148366856
1.8,0.0462017944111888,0.0546960183341359,0.00613390109542619,0.303245811496923,0.359916063963218,1.19643547395889,0.216321703039055,2.68018040651688,37.3569068408477,1.25141845940957,1.05076520161389,1.02707258209412,1.66695308332652,1.55174544996769,1.26892877856533,2.81365776831693,1.20417005264348
2,0.0464897986209133,0.0553350730666045,0.00624012480530907,0.311736334446803,0.360888584863706,1.20088815150589,0.216863468445926,2.44920400232566,41.2961867042379,1.29866900089496,1.1744859703445,1.02979676614119,1.80422971189629,1.66603422228499,1.3224594582689,3.08870935386512,1.22751960200399
