Time,Bacteroides_theta,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.0397067437289604,0.403328989264735,0.32261618707447,0.179593304109358,0.0956437013619523,0,0,0,5,1,1,1,1,1,1,1,0,0
0.1,0.038566184636035,0.39292512989588,0.314329716488379,0.174757397700759,0.092990212320651,0,0,0,4.66776922539724,1.79252320362998,1.00526632865405,1.00314286887196,0.971472443376163,0.975011707223553,0.973979022911536,0.970889255360568,0,0
0.2,0.0374745319558629,0.383036212042657,0.306543292802246,0.170188890618479,0.0904745556621361,0,0,0,4.35618221923055,2.4980274029331,1.03121724483385,1.03034464846939,0.947119403331221,0.956097950814187,0.953566702771207,0.945234091811627,0,0
0.3,0.0364293489240148,0.373626177299849,0.299207037328908,0.165865393711504,0.088086198482719,0,0,0,4.06391009581389,3.12592674781623,1.07432239758758,1.07795830529339,0.92636878393319,0.942367035911297,0.937980333075129,0.922591543721779,0,0
0.4,0.0354283432580044,0.364662893558258,0.292278999742742,0.161767473896609,0.0858158921230697,0,0,0,3.78971989414992,3.68431405445951,1.13146547880134,1.14232543154936,0.908705656367676,0.933033319685379,0.926524727053586,0.902577632194954,0,0
0.5,0.0344693542151212,0.356117501144986,0.285723432433155,0.157878097575517,0.0836554426617625,0,0,0,3.5324664946278,4.18018893182157,1.19993088124103,1.2200107505584,0.893673894133561,0.92741106982949,0.918588759946347,0.884859846852203,0,0
0.6,0.0335503419660538,0.347963902919329,0.279509518921701,0.154182204636113,0.0815975337172545,0,0,0,3.29108553679285,4.61963985773521,1.27737164562839,1.30791149237313,0.880873620895849,0.924904878001985,0.91363833979029,0.869149993828995,0,0
0.7,0.0326693785932874,0.340178360547168,0.273610419801239,0.150666377490011,0.0796355875418522,0,0,0,3.06458712219086,5.00799050988835,1.36177112743877,1.40329734730149,0.869956788722517,0.924999355354487,0.911208333467027,0.855197858453909,0,0
0.8,0.0318246402826339,0.332739170381003,0.268002545083154,0.147318580389168,0.0777636546198188,0,0,0,2.85205015310151,5.34991834981814,1.45140414030428,1.50381175870371,0.860622060659226,0.927249235509764,0.910894549330544,0.842785744746701,0,0
0.9,0.0310144004249505,0.325626399931468,0.262664990919949,0.1441279514897,0.0759763248079845,0,0,0,2.6526171992558,5.64955154492048,1.54480020960671,1.60745224586025,0.852609604905842,0.931270321847254,0.91234624608936,0.831723823906977,0,0
1,0.0302370234352886,0.318821671105699,0.257579097655583,0.141084635051223,0.074268654983843,0,0,0,2.46548981151843,5.91054884513022,1.64071004646591,1.71254017729886,0.845696112029607,0.93673141007226,0.915259345701893,0.821846188476018,0,0
1.1,0.0294909591538347,0.312307980010984,0.252728098795132,0.13817964456585,0.0726361095034459,0,0,0,2.28992421978493,6.13616593237362,1.73807559144282,1.817686184769,0.839690186277328,0.943347180185688,0.919370390086164,0.813007507822456,0,0
