MetaOTU	Species	Type	Sample	RelativeAbundance
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X338	0.000100825562327424
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X341	4.79754608633019e-05
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X343	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X350	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X367	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X377	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X383	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X385	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X397	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X39	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X42	7.52558624338343e-05
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X45	1.95141575789167e-05
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X51	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X521	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X526	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X527	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X536	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X544	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X549	3.17713899256817e-05
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X560	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X565	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X567	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X572	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X582	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X585	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X587	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X589	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X590	1.79224827809229e-05
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X591	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X599	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X608	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X615	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X624	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X633	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X637	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X78	0
MS00168;MS00167;MS00169	Faecalibacterium prausnitzii	4 Months	X87	0
MS00300	Roseburia intestinalis	4 Months	X105	0
MS00300	Roseburia intestinalis	4 Months	X10	0
MS00300	Roseburia intestinalis	4 Months	X128	0
MS00300	Roseburia intestinalis	4 Months	X12	0
MS00300	Roseburia intestinalis	4 Months	X130	0
MS00300	Roseburia intestinalis	4 Months	X133	0
MS00300	Roseburia intestinalis	4 Months	X137	0
MS00300	Roseburia intestinalis	4 Months	X150	0
MS00300	Roseburia intestinalis	4 Months	X157	4.91808080884344e-05
MS00300	Roseburia intestinalis	4 Months	X172	0.000268389751916128
MS00300	Roseburia intestinalis	4 Months	X180	0
MS00300	Roseburia intestinalis	4 Months	X181	0
MS00300	Roseburia intestinalis	4 Months	X184	0
MS00300	Roseburia intestinalis	4 Months	X201	0
MS00300	Roseburia intestinalis	4 Months	X229	0
MS00300	Roseburia intestinalis	4 Months	X238	0
MS00300	Roseburia intestinalis	4 Months	X240	0
MS00300	Roseburia intestinalis	4 Months	X256	0
MS00300	Roseburia intestinalis	4 Months	X258	0
MS00300	Roseburia intestinalis	4 Months	X263	9.43719099644666e-05
MS00300	Roseburia intestinalis	4 Months	X265	0
MS00300	Roseburia intestinalis	4 Months	X268	0
MS00300	Roseburia intestinalis	4 Months	X26	0
MS00300	Roseburia intestinalis	4 Months	X272	0
MS00300	Roseburia intestinalis	4 Months	X274	0
MS00300	Roseburia intestinalis	4 Months	X275	0
MS00300	Roseburia intestinalis	4 Months	X276	0
MS00300	Roseburia intestinalis	4 Months	X281	0
MS00300	Roseburia intestinalis	4 Months	X282	0
MS00300	Roseburia intestinalis	4 Months	X332	0
MS00300	Roseburia intestinalis	4 Months	X335	0
MS00300	Roseburia intestinalis	4 Months	X338	0
MS00300	Roseburia intestinalis	4 Months	X341	0
MS00300	Roseburia intestinalis	4 Months	X343	0
MS00300	Roseburia intestinalis	4 Months	X350	0
MS00300	Roseburia intestinalis	4 Months	X367	0
MS00300	Roseburia intestinalis	4 Months	X377	0
MS00300	Roseburia intestinalis	4 Months	X383	0
MS00300	Roseburia intestinalis	4 Months	X385	0
MS00300	Roseburia intestinalis	4 Months	X397	0
MS00300	Roseburia intestinalis	4 Months	X39	0
MS00300	Roseburia intestinalis	4 Months	X42	0
MS00300	Roseburia intestinalis	4 Months	X45	0
MS00300	Roseburia intestinalis	4 Months	X51	0
MS00300	Roseburia intestinalis	4 Months	X521	0
MS00300	Roseburia intestinalis	4 Months	X526	0
MS00300	Roseburia intestinalis	4 Months	X527	0
MS00300	Roseburia intestinalis	4 Months	X536	0
MS00300	Roseburia intestinalis	4 Months	X544	0
MS00300	Roseburia intestinalis	4 Months	X549	0.000207838850558993
MS00300	Roseburia intestinalis	4 Months	X560	0
MS00300	Roseburia intestinalis	4 Months	X565	0
MS00300	Roseburia intestinalis	4 Months	X567	0
MS00300	Roseburia intestinalis	4 Months	X572	0
MS00300	Roseburia intestinalis	4 Months	X582	0
MS00300	Roseburia intestinalis	4 Months	X585	0
MS00300	Roseburia intestinalis	4 Months	X587	0
MS00300	Roseburia intestinalis	4 Months	X589	0
MS00300	Roseburia intestinalis	4 Months	X590	0
MS00300	Roseburia intestinalis	4 Months	X591	0
MS00300	Roseburia intestinalis	4 Months	X599	0
MS00300	Roseburia intestinalis	4 Months	X608	0
MS00300	Roseburia intestinalis	4 Months	X615	0
MS00300	Roseburia intestinalis	4 Months	X624	0
MS00300	Roseburia intestinalis	4 Months	X633	0
MS00300	Roseburia intestinalis	4 Months	X637	0
MS00300	Roseburia intestinalis	4 Months	X78	0
MS00300	Roseburia intestinalis	4 Months	X87	0
