Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,0.319100715061296,0.365897826334856,0.0401003094921245,1.87937764768432,2.5289279846857,8.34479200352089,1.52180351322081,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.2,0.319231021945713,0.366681616247805,0.0401789467872591,1.88176153800434,2.52205313858429,8.28836049637691,1.51920167308186,4.14981937415429,6.93911461969352,0.652206845780345,0.434909727487579,0.550549892521448,0.708745513438991,0.684680825410871,0.642848084252826,1.00791499909271,0.560520871420026
0.4,0.319757739001974,0.368726644180969,0.0403987710719955,1.89566970075677,2.51522357812681,8.2327825570523,1.51662129477681,6.97920660210076,15.4391232798155,0.839739213277225,0.629756092597043,0.591265410209856,1.04197146536182,0.961333442406025,0.815805681245965,1.50679249993962,0.641158813572856
0.6,0.320612727974782,0.371624765540312,0.0407588756585594,1.92128270555131,2.5084555039873,8.17821649364816,1.5140714701223,10.1438248310455,25.499761043209,1.042459574416,0.880073118272497,0.623799963776514,1.46626699669623,1.31094164663885,1.01015523296812,2.11436701002907,0.756187373280815
0.8,0.321714809476469,0.375065130356049,0.0412455922616073,1.95742264378369,2.5017659967948,8.12468194459736,1.51155161998991,13.3716440672359,36.3631320427347,1.24225801639847,1.11121259832556,0.648897677535182,1.93747658753632,1.70351610957638,1.21322158679405,2.79494156034186,0.904211079893401
1,0.322997778634181,0.378851908921556,0.041843445074258,2.00275164940736,2.49517048054169,8.07213586338161,1.50905830247467,16.5622119139543,47.5337398841045,1.42789052061629,1.31450585276382,0.667426166818348,2.42133270683026,2.11449392274819,1.41540750897594,3.49192868973888,1.07935752034541
1.2,0.324423017277084,0.38289650867514,0.0425392940387589,2.05629872862436,2.48868236963206,8.02051860714683,1.5065892179242,17.9793279047998,58.308148446017,1.59573492022296,1.51001845013208,0.68065714825369,2.8985526711035,2.52954999319318,1.61203737190777,4.16684505018366,1.27765539744858
1.4,0.325985848864527,0.387225287551737,0.0433184466486787,2.117332066654,2.48231511236501,7.96976006505067,1.50414564360185,17.2522879454489,67.2524266382975,1.74883755899262,1.72595274662799,0.690220188987619,3.35915094380205,2.94117831886769,1.8017327456624,4.79751832097091,1.50071561009097
1.6,0.32767468419106,0.391841568364735,0.0441671533267227,2.18512455249074,2.47608391944454,7.91982040239955,1.50172947700729,15.7583988550019,74.1450541529378,1.88820833720659,1.95857673607539,0.69704168588639,3.79536029246203,3.34401542387826,1.98341468862437,5.39195813932865,1.75104118266077
1.8,0.329478700032621,0.396742830561904,0.0450760462285134,2.25911693914138,2.47000375665537,7.87066885717732,1.49934197391222,14.0499443387294,79.2973879339097,2.01474713623014,2.20475665667358,0.701776058444045,4.20379909839254,3.73587773410378,2.15709900898325,5.95890459564751,2.03008560980488
